"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2800","10853300","Abcb1a","170913","ATP binding cassette subfamily B member 1A",-0.143477368335557,8.57452573589524,-1.35845010566588,0.189173070619629,0.268939040524212,-6.46396703023354
"414","10725387","Cdr2","308958","cerebellar degeneration-related protein 2",0.346865459498851,9.59773757505164,1.3543269596966,0.190463054625014,0.270614324443627,-6.46932614698848
"3783","10905980","Cdpf1","362975","cysteine rich, DPF motif domain containing 1",0.174089848002999,6.43904533877269,1.35410294973004,0.19053333820034,0.270614324443627,-6.46961691799014
"4363","10937233","LOC102547118","102547118","retinitis pigmentosa 1-like 1 protein-like",-0.131708203909955,6.55529752897013,-1.35411440409119,0.190529743873782,0.270614324443627,-6.46960205089259
"634","10738130","Rara","24705","retinoic acid receptor, alpha",-0.24283249573951,10.6017614399864,-1.3527983087933,0.190943079813755,0.271023818215772,-6.47130957980648
"829","10748865","Cd300e","690076","Cd300e molecule",0.301200378917578,7.06256753903097,1.35290110737553,0.190910769134064,0.271023818215772,-6.47117625670769
"128","10708654","Ccdc90b","308820","coiled-coil domain containing 90B",0.15199529046768,8.15568486166222,1.35167737947133,0.191295680541321,0.271437990443883,-6.47276280373091
"1922","10807758","Zfp821","307834","zinc finger protein 821",0.122789334510887,9.08103545923674,1.35114976018775,0.191461827159779,0.271501142452749,-6.47344648539827
"3160","10871582","Ppih","366461","peptidylprolyl isomerase H",-0.142292651765136,8.94786640775864,-1.3512133307905,0.191441802816984,0.271501142452749,-6.47336412330951
"4461","10940686","Acp5","25732","acid phosphatase 5, tartrate resistant",0.131462854339343,11.2649042746256,1.35033455255451,0.191718759282416,0.271779149392412,-6.47450238184259
"543","10733067","Zfp62","497894","zinc finger protein 62",0.203606696540975,9.61834278970449,1.34993460470795,0.191844912007567,0.271804328266851,-6.47502021910442
"2401","10830671","Hace1","361866","HECT domain and ankyrin repeat containing, E3 ubiquitin protein ligase 1",0.117185220713378,7.63336538043439,1.34989218144605,0.191858297125638,0.271804328266851,-6.47507513961578
"2065","10814594","Tnik","294917","TRAF2 and NCK interacting kinase",0.161076320588693,9.63477196479685,1.34297561101329,0.194050455446573,0.274822726241593,-6.48400993466087
"3549","10892912","Cwf19l2","362804","CWF19 like cell cycle control factor 2",0.143226232680731,7.65921869489272,1.34248252617076,0.194207486892208,0.274957888197532,-6.48464543364873
"1925","10808034","St3gal2","64442","ST3 beta-galactoside alpha-2,3-sialyltransferase 2",-0.224428981885971,9.90716317256806,-1.3405987802804,0.194808321611232,0.275721099452296,-6.48707144981751
"2561","10839254","Sord","24788","sorbitol dehydrogenase",0.128877611759076,8.69582488121972,1.34037400039538,0.19488011459161,0.275735287333422,-6.48736074620757
"1014","10758137","Scarb1","25073","scavenger receptor class B, member 1",-0.220792806643773,8.94998243751941,-1.33996900680395,0.195009519098094,0.275830954769927,-6.48788187886883
"4157","10925526","Sned1","316638","sushi, nidogen and EGF-like domains 1",-0.0993946396847836,6.74654962140303,-1.33833066890843,0.195533695988761,0.276484770001212,-6.48998869311486
"819","10748273","Cd79b","171055","CD79b molecule",0.128895777722818,12.1870309165202,1.3367407687957,0.196043436237218,0.277117764206124,-6.49203115436038
"719","10743102","Iba57","363611","iron-sulfur cluster assembly factor IBA57",-0.184051730593862,5.87602207004221,-1.33499380752065,0.196604738181631,0.277823219766636,-6.49427303742075
"1829","10801794","Gramd2b","307288","GRAM domain containing 2B",-0.209281953864204,10.5282601670887,-1.33411179150654,0.196888611786623,0.278048327432928,-6.49540399857321
"3532","10892050","Syne3","299356","spectrin repeat containing, nuclear envelope family member 3",0.176363130251568,9.01035199257736,1.33419272316254,0.196862550797473,0.278048327432928,-6.49530025043266
"134","10709013","Lipt2","365314","lipoyl(octanoyl) transferase 2",0.127679540500249,7.77637348093363,1.33345527834042,0.197100117455974,0.27825898934961,-6.49624540272981
"1597","10789653","Irs2","29376","insulin receptor substrate 2",-0.160405018821105,8.80161974776023,-1.33298580592656,0.197251474710402,0.2783846294996,-6.4968468776093
"2852","10855846","Vopp1","362374","VOPP1 WW domain binding protein",-0.142287930056662,9.19115263098528,-1.33274987741455,0.197327572250262,0.278404008383428,-6.49714907551441
"3088","10867225","Slco5a1","312907","solute carrier organic anion transporter family, member 5A1",-0.20985015004569,7.8753327391376,-1.33246672743107,0.197418931323767,0.278444900293617,-6.49751169956548
"2983","10862398","Zfp467","500110","zinc finger protein 467",0.114072417079926,7.71296317728284,1.32905008306177,0.198523944899688,0.279915000010173,-6.50188222348042
"358","10722208","Mrgprx3","252960","MAS related GPR family member X3",-0.206839380257166,7.0837572356496,-1.32795516054659,0.198879092180109,0.280327207922957,-6.50328083948499
"1141","10765437","Rgs5","54294","regulator of G-protein signaling 5",0.0991987116714563,6.44767969116598,1.32760772610738,0.198991889707684,0.280397662769918,-6.50372443780219
"1955","10810018","Prdx2","29338","peroxiredoxin 2",0.17305693901532,10.2053749262471,1.32574395130566,0.19959783798651,0.281162748113531,-6.50610240842363
"1396","10778620","Slc1a4","305540","solute carrier family 1 member 4",-0.152759231298454,9.33511495262233,-1.32365816974498,0.200277681568781,0.281921381290612,-6.50876030511848
"2253","10823338","Siah2","140593","siah E3 ubiquitin protein ligase 2",-0.161221026865569,10.2798965480986,-1.32370038230914,0.200263904733859,0.281921381290612,-6.50870654883447
"3748","10904169","Ndrg1","299923","N-myc downstream regulated 1",-0.252891122005174,10.6307728511752,-1.32351057981728,0.200325856060444,0.281921381290612,-6.50894824460644
"985","10757082","Zfand2a","360772","zinc finger AN1-type containing 2A",-0.455456004550685,9.65807617159732,-1.32313353179592,0.20044896872757,0.282005734762015,-6.5094282936276
"3441","10887092","Mir134","100314191","microRNA 134",-0.145466577738286,6.402092448191,-1.32239691970967,0.200689656494318,0.282255395901271,-6.51036579954954
"792","10746766","Cwc25","360613","CWC25 spliceosome-associated protein homolog",-0.219371265281715,9.56030742898117,-1.32166300208256,0.2009296892295,0.282503978809602,-6.51129943934939
"1742","10797032","Dapk1","306722","death associated protein kinase 1",-0.189349427021851,9.05345362678591,-1.32143507221664,0.201004281037054,0.282519871079789,-6.5115893073814
"1559","10787420","Ccdc124","290642","coiled-coil domain containing 124",-0.109143383873631,8.0791649724371,-1.32104331302109,0.201132537988097,0.282611158192907,-6.51208742579168
"1167","10766521","Eprs","289352","glutamyl-prolyl-tRNA synthetase",0.132401849484376,10.7826827640678,1.32037253936738,0.201352289681783,0.282830906588886,-6.51294002003526
"1375","10777918","Drg1","305470","developmentally regulated GTP binding protein 1",0.146493614254094,9.93872636085888,1.31952227529726,0.201631114547059,0.2829662368911,-6.51402023369237
"1850","10803051","Cbln2","291388","cerebellin 2 precursor",0.252400156879672,8.8335349090632,1.31928683977831,0.201708373770315,0.2829662368911,-6.51431923798667
"2794","10852548","Zbtb46","311718","zinc finger and BTB domain containing 46",-0.120421240898644,6.1289395544304,-1.31911256984954,0.201765576170334,0.2829662368911,-6.51454053274136
"3425","10886031","Fos","314322","Fos proto-oncogene, AP-1 transcription factor subunit",-0.342644988059529,9.26841346443484,-1.31929637601594,0.201705243960349,0.2829662368911,-6.51430712778978
"3531","10891864","Gon7","100233176","GON7 subunit of KEOPS complex",-0.115337651313453,9.10090016304504,-1.31978237500341,0.201545788625455,0.2829662368911,-6.51368985353289
"3539","10892343","Gpr132","314480","G protein-coupled receptor 132",0.160787187798096,11.6947193851946,1.31883433463544,0.201856930507063,0.283005445283772,-6.51489379564923
"3430","10886465","Golga5","299258","golgin A5",0.161513256595564,8.50343623522476,1.31773875192782,0.202216963658466,0.28342120118411,-6.51628419833229
"1002","10757768","Limk1","65172","LIM domain kinase 1",-0.231277002901143,9.18155997452747,-1.31750257768447,0.202294641700585,0.283441079896865,-6.51658379926387
"3110","10868669","Zcchc7","298086","zinc finger CCHC-type containing 7",0.152893754726144,9.67297800569442,1.31680508802567,0.202524183468702,0.283584678483151,-6.51746834187567
"4239","10929991","Mterf4","363289","mitochondrial transcription termination factor 4",0.143769907869264,7.35870207225229,1.31686405143133,0.202504770898338,0.283584678483151,-6.51739358091834
"2752","10850714","Nanp","311530","N-acetylneuraminic acid phosphatase",0.144242094381448,7.69037092000141,1.31598010023968,0.202795947732601,0.283876171426256,-6.51851406563835
"3570","10894125","Olr1085","299589","olfactory receptor 1085",-0.116461878880745,4.50497073451004,-1.31564724627385,0.202905675993285,0.283940732800634,-6.51893582256119
"3328","10880627","Grhl3","298555","grainyhead-like transcription factor 3",-0.131732231700875,7.68334935257968,-1.31515576217925,0.203067783057447,0.284078528225774,-6.51955841420064
"1177","10767044","LOC100910714","100910714","60S ribosomal protein L36a-like",0.167876609970284,10.9719524690516,1.31333405866377,0.203669523051065,0.284831062312016,-6.52186436200548
"2539","10838278","Immp1l","691145","inner mitochondrial membrane peptidase subunit 1",0.246675453237565,8.20094488339396,1.31187123100135,0.204153729268217,0.285354227660446,-6.52371408647039
"2901","10858985","RGD1311164","297607","similar to DNA segment, Chr 6, Wayne State University 163, expressed",0.146204162553772,7.83963967258939,1.31181771263476,0.204171461278554,0.285354227660446,-6.5237817267008
"950","10755067","Lpp","288010","LIM domain containing preferred translocation partner in lipoma",0.221018988649465,9.23977744538557,1.31059959926593,0.20457537927811,0.285829262315331,-6.52532063345404
"1005","10757862","Gtf2i","353256","general transcription factor II I",0.127951602458657,11.5025247642548,1.30937561150885,0.204981874081404,0.286295036759088,-6.52686574637478
"1256","10770241","Smyd3","498295","SET and MYND domain containing 3",0.122660548342134,7.15463054581798,1.30882397426542,0.205165282838782,0.286295036759088,-6.5275617126672
"3233","10875610","Otud6b","297911","OTU deubiquitinase 6B",0.127658065740375,8.11950412330975,1.30896309446959,0.205119015964576,0.286295036759088,-6.52738621673161
"4252","10930539","Adcyap1","24166","adenylate cyclase activating polypeptide 1",0.111596092837796,5.62294536800133,1.30882837351726,0.205163819665267,0.286295036759088,-6.52755616338499
"1746","10797187","RGD1566359","498701","similar to RIKEN cDNA B230219D22",0.116783758064074,10.0350149117045,1.3081356930996,0.205394302826769,0.286525052443343,-6.52842972686608
"2893","10858559","Clec4a3","362431","C-type lectin domain family 4, member A3",0.287322640636795,8.25915833389613,1.30665211567652,0.205888630282026,0.287124912708206,-6.53029940419531
"4132","10923857","Eef1b2","363241","eukaryotic translation elongation factor 1 beta 2",0.133701507867277,9.89698487501588,1.3060200815406,0.206099505795102,0.287329229815532,-6.53109538035321
"4416","10940464","Cryga","684028","crystallin, gamma A",-0.153865042230923,7.20082347985304,-1.30365906260708,0.206888741322352,0.288339475886039,-6.53406594043272
"199","10712863","Taf1d","363017","TATA-box binding protein associated factor, RNA polymerase I subunit D",0.187774155548412,6.46860051373737,1.30142744067693,0.20763688792147,0.289291843845643,-6.53686951948791
"3039","10865329","Apobec1","25383","apolipoprotein B mRNA editing enzyme catalytic subunit 1",-0.253571352234513,7.21358677320515,-1.30112782871006,0.207737492613062,0.289341705779941,-6.53724561165633
"3960","10915316","Zfp26","367033","zinc finger protein 26",0.191712716617813,8.67106801180026,1.29965128437603,0.208233846670625,0.289942573779685,-6.53909799463722
"2531","10838056","Tp53i11","311209","tumor protein p53 inducible protein 11",-0.109221882382496,8.8517812956707,-1.29699742467843,0.209128288605875,0.291097187507524,-6.54242289039648
"4040","10919187","Snx14","315871","sorting nexin 14",0.130544036589782,9.61669173604058,1.29662323656214,0.209254643141761,0.291182271503996,-6.54289123015521
"4450","10940638","Apoa1","25081","apolipoprotein A1",-0.102321317491869,7.64280244245016,-1.29431536878007,0.210035269911332,0.292177452441317,-6.54577726345597
"1754","10797811","Cd83","361226","CD83 molecule",-0.151595331871333,11.4556110995485,-1.29309858141292,0.210447754396984,0.292660054712815,-6.54729712544096
"1170","10766806","LOC100125367","100125367","hypothetical protein LOC100125367",-0.126198847802902,6.6279856558175,-1.29219343597998,0.210755002330439,0.292996054314257,-6.54842693642337
"205","10713402","Rasgrp2","361714","RAS guanyl releasing protein 2",0.139864319754857,10.0044918131473,1.29166458052499,0.210934681512144,0.293154551142655,-6.54908674828042
"1766","10798175","Irf4","291100","interferon regulatory factor 4",-0.182522836561221,10.2726465142371,-1.28918179950818,0.211779800966332,0.294145933887276,-6.55218125875149
"4448","10940627","Thbs1","445442","thrombospondin 1",0.130558224523375,12.393361630966,1.28933262553056,0.211728386023832,0.294145933887276,-6.5519934149919
"3813","10907634","Atp5mc2","171082","ATP synthase membrane subunit c locus 2",0.11893848611396,11.2514821774199,1.28731272686119,0.212417752399978,0.294940232259253,-6.55450751650464
"161","10710442","Mosmo","102547219","modulator of smoothened",0.142731399782907,8.49751106057823,1.28668664632338,0.212631779327871,0.295145604141672,-6.55528609906121
"544","10733084","Olr1393","363585","olfactory receptor 1393",0.104454668859974,4.93323564002413,1.28579808046462,0.212935824718276,0.295300892340595,-6.55639055152696
"1975","10810791","Ddx28","364995","DEAD-box helicase 28",0.153567974187458,6.8537910081977,1.28580649875057,0.212932942605603,0.295300892340595,-6.55638009096839
"4316","10934509","Tsx","29391","testis specific X-linked gene",-0.177493746072354,5.67066871175636,-1.28577972657525,0.212942108522485,0.295300892340595,-6.55641335786053
"1917","10807542","Cdh1","83502","cadherin 1",-0.146810817548019,6.82193156437619,-1.28523789187993,0.213127680803012,0.29546644941138,-6.55708651090271
"4006","10917518","Dmxl2","315676","Dmx-like 2",0.314279249555692,7.01471277407369,1.28358793110042,0.213693546587627,0.296158954351807,-6.55913486943976
"2501","10836588","Dhrs9","170635","dehydrogenase/reductase 9",-0.251327861791138,7.24776111014693,-1.28338309036909,0.213763879402267,0.296164480959565,-6.5593890147772
"2956","10861213","Tspan12","362326","tetraspanin 12",0.202727421163303,10.7167659218164,1.2802188919373,0.214852599851878,0.297580516828664,-6.56331044691551
"3625","10897419","Ncf4","500904","neutrophil cytosolic factor 4",-0.206966609774158,9.74266301534058,-1.27984936692899,0.214980023685067,0.297664648179324,-6.56376786725778
"4265","10931222","Adgre1","316137","adhesion G protein-coupled receptor E1",-0.222685414848428,9.56375021809768,-1.27914520572729,0.215223002638131,0.297908677140036,-6.56463920950182
"3457","10887831","Fez2","94269","fasciculation and elongation protein zeta 2",-0.150383414543676,7.13969457480406,-1.27854144681369,0.215431505929236,0.298104848874181,-6.56538598721983
"827","10748857","Cd300c2","303666","CD300C molecule 2",0.332642295518887,9.43527179833763,1.27821157644671,0.215545490062497,0.298170148013321,-6.56579387077193
"1564","10787735","Lzts1","266711","leucine zipper tumor suppressor 1",0.124653280448125,6.6793874414548,1.2777432407759,0.215707399998359,0.298301683269106,-6.56637281234218
"1607","10790360","RGD1564899","498579","similar to chromosome 10 open reading frame 71",-0.140955517177088,6.18578040100595,-1.27695828761229,0.215978979967299,0.298584752732741,-6.56734274138672
"1812","10800314","Hrh4","170704","histamine receptor H4",0.134431657914515,5.10551324759574,1.27423714795918,0.216922495249718,0.299796290648527,-6.57070119438237
"3137","10870119","Atg4c","313391","autophagy related 4C, cysteine peptidase",-0.149147269481617,8.7067155534471,-1.27388927213423,0.2170433455414,0.299870471834358,-6.57113010571066
"1071","10761688","Gtf2h3","288651","general transcription factor IIH subunit 3",-0.135568476448248,7.63539975534161,-1.27140555270586,0.217907690088417,0.300971512547863,-6.57418949244293
"812","10747918","Eftud2","287739","elongation factor Tu GTP binding domain containing 2",-0.128701605501039,9.79463178443176,-1.27060195542741,0.218187913957513,0.301265341140223,-6.57517825488188
"513","10731047","Ablim1","307989","actin-binding LIM protein 1",0.115597344805442,11.1204652879908,1.26980301705333,0.218466789062264,0.301557126275185,-6.57616075653303
"3961","10915324","Zfp426","690895","zinc finger protein 426",0.141563482713516,7.16260625031659,1.26952208306086,0.218564916450229,0.301599315930084,-6.57650611240937
"2629","10842962","Col20a1","311716","collagen type XX alpha 1 chain",-0.122282732849428,8.27768704396257,-1.26920039576313,0.218677320346052,0.301661173678855,-6.57690148682906
"1414","10779553","Ptger2","81752","prostaglandin E receptor 2",-0.1900821155284,9.53258033137636,-1.26459503892139,0.220291419571705,0.303701002383047,-6.5825523931719
"2103","10816405","Crabp2","29563","cellular retinoic acid binding protein 2",-0.113696644122434,5.92493892201704,-1.26420253789221,0.220429408243164,0.303701002383047,-6.58303319238327
"2250","10823184","Exosc8","295050","exosome component 8",-0.160159070079834,8.41590211950386,-1.26446166492491,0.220338301404969,0.303701002383047,-6.58271578566895
"2967","10861722","Slc35b4","296969","solute carrier family 35 member B4",0.118105963785521,9.1373845038571,1.26420867851791,0.220427248916041,0.303701002383047,-6.58302567132576
"4326","10934891","Cenpi","25448","centromere protein I",0.13284731670579,6.11697091139191,1.26401267661295,0.220496180269591,0.303701002383047,-6.58326571967596
"2073","10815026","Fgf2","54250","fibroblast growth factor 2",-0.252337894987506,5.86804011386943,-1.26249181122146,0.221031613889899,0.304344578779922,-6.58512728052984
"163","10710620","Dctn5","308961","dynactin subunit 5",0.130631739421885,9.7411926718401,1.25733118049166,0.222855925541502,0.306572835629358,-6.5914296872808
"587","10735600","P2rx1","25505","purinergic receptor P2X 1",0.198097876399729,10.5883529567623,1.25747201827313,0.222805985307116,0.306572835629358,-6.59125798250441
"2397","10830579","Ostm1","499474","osteoclastogenesis associated transmembrane protein 1",-0.138223151963292,10.8061233977131,-1.25736304418538,0.222844626112802,0.306572835629358,-6.59139084155667
"1515","10784566","Esco2","691979","establishment of sister chromatid cohesion N-acetyltransferase 2",-0.103905846803069,5.38961511521372,-1.25495058847598,0.223701372542351,0.307641074254176,-6.59432953660153
"2724","10849695","LOC100909998","100909998","zinc finger protein 2-like",0.158608656048727,5.63163377788737,1.25452369566122,0.223853240260974,0.307755116884813,-6.59484904640806
"1578","10788483","Lonrf1","306505","LON peptidase N-terminal domain and ring finger 1",-0.167507733685101,7.82184584078662,-1.25110538845107,0.225072166536519,0.309335637752162,-6.59900351773208
"3359","10882733","Epas1","29452","endothelial PAS domain protein 1",0.143285772285154,6.99467310854172,1.24957077178757,0.225621046632518,0.309994568226396,-6.60086546980246
"3494","10889923","Egln3","54702","egl-9 family hypoxia-inducible factor 3",-0.226913052540793,9.36468644863169,-1.24684560960036,0.226598274907918,0.311241445904291,-6.60416708366486
"1404","10778997","Comtd1","305685","catechol-O-methyltransferase domain containing 1",0.129922151659628,6.40838990158314,1.24309293128219,0.227949271619681,0.313000783915798,-6.60870344264986
"197","10712786","Cdk2ap2","688405","cyclin-dependent kinase 2 associated protein 2",0.121743077581502,8.772618490373,1.24282096681655,0.228047420411169,0.313039263442637,-6.60903174602269
"2406","10830854","Ubd","29168","ubiquitin D",0.194676869423866,7.41049307541425,1.24248719535873,0.228167918843962,0.313108389092975,-6.60943457575371
"4105","10922650","Inpp4a","80849","inositol polyphosphate-4-phosphatase type I A",-0.175946957790407,8.81240778813011,-1.24158617558322,0.228493449120134,0.313458745197381,-6.61052155520273
"2198","10820073","Arsk","365619","arylsulfatase family, member K",0.174109336220729,8.612266762483,1.24068571640999,0.228819131888076,0.31380909516079,-6.61160718178771
"3435","10886714","Ccnk","500715","cyclin K",-0.107456459171734,9.77261607431467,-1.24046060167951,0.228900608033273,0.313824420841686,-6.6118784826529
"1773","10798475","H2bc12","680312","H2B clustered histone 12",0.192084209866557,8.11323851817783,1.23893744806756,0.229452468808408,0.314316726063814,-6.61371302602078
"1833","10802065","Csf1r","307403","colony stimulating factor 1 receptor",0.170771214640927,11.6722774088771,1.23875732115991,0.229517798640399,0.314316726063814,-6.61392984956527
"2281","10824344","Lamtor2","295234","late endosomal/lysosomal adaptor, MAPK and MTOR activator 2",0.127984526218896,7.55364861934287,1.23888140703867,0.229472792681821,0.314316726063814,-6.61378048699933
"2802","10853453","Cdk14","362316","cyclin-dependent kinase 14",-0.131076688330778,5.8806475837915,-1.23869243184956,0.229541336686388,0.314316726063814,-6.61400795191447
"1064","10761128","Hspb1","24471","heat shock protein family B (small) member 1",0.916627530640748,6.12821104725646,1.23754171356974,0.22995905663217,0.314792158480836,-6.6153924002751
"2963","10861624","Copg2","301742","coatomer protein complex, subunit gamma 2",-0.123030822363941,7.30233853756933,-1.23695856124019,0.230170967331649,0.314985652412164,-6.61609357827872
"1364","10777242","Bst1","81506","bone marrow stromal cell antigen 1",0.28307131007835,8.33001395760534,1.23676054843145,0.230242956790627,0.314987606225363,-6.61633160278261
"1183","10767175","Insig2","288985","insulin induced gene 2",-0.106706703929724,8.92549322432018,-1.23616382411831,0.230460005706816,0.315187948981381,-6.61704870676248
"648","10738972","Mrc2","498011","mannose receptor, C type 2",-0.173030740371174,6.95443859478985,-1.23443432790465,0.231089965429927,0.315952712306032,-6.61912541994022
"1254","10770197","Akt3","29414","AKT serine/threonine kinase 3",0.174237496128578,11.2387888217102,1.2336300918413,0.231383351657448,0.316256975443616,-6.62009026400072
"3498","10890031","Ralgapa1","56785","Ral GTPase activating protein catalytic alpha subunit 1",0.140118249251675,10.2487533395399,1.2316439852563,0.232109103717117,0.317151833178209,-6.62247068281727
"2994","10862818","Gprin3","502784","GPRIN family member 3",0.119024694394269,7.4038853617196,1.2311887680582,0.232275691069351,0.317282339330961,-6.62301581161093
"425","10726038","Zfp629","308998","zinc finger protein 629",0.114500599204552,7.2110061552406,1.23045844947772,0.23254314266055,0.317550501326612,-6.62389001558445
"739","10744245","Nlgn2","117096","neuroligin 2",0.121450240477253,5.98706158853864,1.22966522748424,0.232833896257425,0.317850309753256,-6.62483900997587
"2606","10841789","Ppp1r16b","680616","protein phosphatase 1, regulatory subunit 16B",0.0916578976335529,11.5039670809903,1.22754188720684,0.233613565435603,0.318622351391547,-6.62737673602864
"3293","10879090","St3gal3","64445","ST3 beta-galactoside alpha-2,3-sialyltransferase 3",0.0961987572447303,6.46979340549087,1.22787227723814,0.233492119017599,0.318622351391547,-6.62698211614253
"3815","10907671","Nfe2","366998","nuclear factor, erythroid 2",-0.170350878599166,11.4555654312519,-1.22762503946845,0.233582995380554,0.318622351391547,-6.62727742707297
"1098","10763116","Chfr","288734","checkpoint with forkhead and ring finger domains",-0.165487112733478,10.1614102730236,-1.22366006720841,0.235044070602136,0.320377627837538,-6.63200634884233
"4203","10927792","Osgepl1","314548","O-sialoglycoprotein endopeptidase-like 1",0.12862151750405,7.58805199057932,1.22379376916195,0.234994688951716,0.320377627837538,-6.63184710083137
"3002","10863045","LOC690813","690813","Ig kappa chain V-IV region-like",-0.126487566421712,6.77343860280575,-1.22251053623223,0.235468965680466,0.320858810377778,-6.63337489821543
"1360","10776915","Tbc1d1","360937","TBC1 domain family member 1",-0.0782785204873306,9.90605677874145,-1.22111666127456,0.235984959775872,0.321463796289135,-6.63503285729235
"3465","10888596","Ehd3","192249","EH-domain containing 3",0.1058545954045,11.637968282697,1.22071013363201,0.236135612759155,0.321570889370612,-6.6355160983614
"1818","10800672","Wdr33","307524","WD repeat domain 33",-0.124477432713787,9.85759289625383,-1.22000266914248,0.236397962693084,0.321829980317758,-6.63635673311725
"821","10748314","Ern1","498013","endoplasmic reticulum to nucleus signaling 1",-0.138007150206569,9.45115466199816,-1.21941209093098,0.236617137147745,0.321899139510364,-6.63705815719621
"2605","10841693","Lbp","29469","lipopolysaccharide binding protein",-0.327796563618696,8.73636843406735,-1.21963177457517,0.236535590470175,0.321899139510364,-6.63679727528828
"4276","10931717","C3","24232","complement C3",-0.212549735547602,10.9044107474601,-1.21928292611985,0.236665093161518,0.321899139510364,-6.63721152592433
"1058","10760818","Zfp113","100912096","zinc finger protein 3",0.212418353766555,6.88667348824059,1.21869208471388,0.236884553559342,0.322099496524186,-6.63791290497907
"4124","10923595","Casp8","64044","caspase 8",-0.15351536064362,9.6060287508716,-1.21765167262473,0.237271376933394,0.322527231008121,-6.63914724901868
"4197","10927562","Aff3","363220","AF4/FMR2 family, member 3",0.198976453511186,9.71573842447754,1.21504036480754,0.238244369250466,0.323751252460907,-6.6422412904777
"974","10756343","Hsph1","288444","heat shock protein family H (Hsp110) member 1",0.694394793869538,9.62066487761854,1.21353265782236,0.238807528902505,0.32431907788889,-6.64402510195464
"4084","10921141","Fyco1","301085","FYVE and coiled-coil domain containing 1",0.128604993659046,10.3501540614107,1.21366668851958,0.238757424822125,0.32431907788889,-6.64386660392944
"1513","10784478","Blk","364403","BLK proto-oncogene, Src family tyrosine kinase",-0.182963615649381,9.5780726121803,-1.21250397001384,0.239192344032813,0.324707078768721,-6.64524107299414
"1630","10791677","Acsl1","25288","acyl-CoA synthetase long-chain family member 1",-0.13027384197837,9.30070478320755,-1.21238012082325,0.239238705660915,0.324707078768721,-6.64538741006118
"1625","10791406","Sh3rf1","306417","SH3 domain containing ring finger 1",0.11402685579763,6.74020949016339,1.21138867858168,0.239610087097353,0.325112288389843,-6.64655840705859
"348","10721268","Siglec8","292846","sialic acid binding Ig-like lectin 8",-0.308048133535182,8.38702314441576,-1.20997759577761,0.240139413666801,0.325632546357412,-6.64822361416042
"4021","10918482","C2cd4a","691703","C2 calcium-dependent domain containing 4A",0.114762763565833,7.35410584248323,1.21000770739406,0.240128108929706,0.325632546357412,-6.64818809722827
"3378","10883557","Wdr35","503018","WD repeat domain 35",-0.130654575324944,6.47472089093377,-1.20907130906521,0.240479847554398,0.325995153198552,-6.64929222979466
"1947","10809442","Large1","361368","LARGE xylosyl- and glucuronyltransferase 1",0.210000069820998,10.365641733969,1.20830680041653,0.240767308577142,0.326285751514378,-6.65019313395445
"3452","10887622","Crip1","691657","cysteine rich protein 1",-0.172053860061466,11.3789268077632,-1.20718459918827,0.241189735787597,0.32675902293045,-6.65151465280079
"1693","10794769","Eci2","291075","enoyl-CoA delta isomerase 2",-0.112827252581476,7.63316099329437,-1.20350413262589,0.242579100173432,0.328453048591785,-6.65584135325359
"3895","10911315","Myo1e","25484","myosin IE",0.112746906587169,8.91147579463148,1.20348246196513,0.242587298657508,0.328453048591785,-6.65586679505083
"3405","10885006","Tmx1","362751","thioredoxin-related transmembrane protein 1",0.124076873576827,10.2182847994677,1.20266249103736,0.24289766546108,0.328773553249928,-6.65682916584907
"1656","10792676","Cln8","306619","CLN8, transmembrane ER and ERGIC protein",-0.156242298204315,9.09678170416201,-1.19913054922064,0.244237969084168,0.330487509545839,-6.66096797881843
"2518","10837331","Med19","311165","mediator complex subunit 19",-0.143652771968814,8.21067217999218,-1.1988666515645,0.244338336833119,0.330523132006982,-6.66127679637743
"2816","10854082","Lipogenin","252964","Lipogenin",0.141005806472463,7.42429534817227,1.19780268441844,0.244743309379877,0.330970655277725,-6.66252127068098
"3422","10885945","Lin52","362763","lin-52 DREAM MuvB core complex component",-0.116138422820255,9.07379005030458,-1.19680551985404,0.245123314650631,0.331384154027989,-6.66368673843382
"3902","10911690","Bcl2l10","114552","BCL2 like 10",-0.163131629270154,5.27290025493386,-1.19625884616831,0.245331832982187,0.331565638035872,-6.66432532306191
"2576","10840061","Mir103a2","100314020","microRNA 103a-2",0.139565790514879,6.44952730584471,1.19560031602841,0.245583194392211,0.331804897023859,-6.66509423393176
"2116","10816879","RGD1564171","499656","RGD1564171",-0.150231316936466,9.81139183582305,-1.19367423206281,0.246319496165286,0.332699010856834,-6.66734105134871
"2930","10859774","Resf1","316982","retroelement silencing factor 1",-0.124257742378637,11.0676414000801,-1.19298069657732,0.246585027156223,0.332861132285095,-6.66814930449631
"3517","10891104","Entpd5","314312","ectonucleoside triphosphate diphosphohydrolase 5",0.144033578210111,8.25898319712523,1.19297121997646,0.246588656914608,0.332861132285095,-6.66816034579461
"451","10727056","Cdkn1c","246060","cyclin-dependent kinase inhibitor 1C",-0.106610889603572,7.03440598907103,-1.19146420643972,0.247166390237749,0.333338600006439,-6.66991521501292
"1258","10770328","Stum","689499","stum, mechanosensory transduction mediator homolog",-0.0924811987255048,7.33698346854327,-1.19166344260298,0.24708995205472,0.333338600006439,-6.66968332144254
