"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2703","10847957","Prrg4","499847","proline rich and Gla domain 4",0.0617328580551666,7.52454910983702,0.266295032255376,0.792688358929639,0.854118827498612,-7.32616892070108
"2762","10850970","Eif2s2","296302","eukaryotic translation initiation factor 2 subunit beta",-0.0254915653786476,10.9785023538732,-0.26634766159128,0.792648391001875,0.854118827498612,-7.32615432541727
"3040","10865369","C3ar1","84007","complement C3a receptor 1",-0.0281926243752135,11.9873910608144,-0.266708482898456,0.792374390783638,0.854118827498612,-7.32605418452435
"532","10732657","Sh3pxd2b","303021","SH3 and PX domains 2B",-0.0367355997222543,9.68118232245783,-0.265574761330218,0.793235408034902,0.854489107497057,-7.32636837999358
"985","10757082","Zfand2a","360772","zinc finger AN1-type containing 2A",-0.0911921665127036,9.65807617159732,-0.264920018935984,0.793732782857293,0.854790018721007,-7.32654922746038
"1698","10794866","Serpinb1a","291091","serpin family B member 1A",0.0708346130300939,8.78961144590367,0.264702923828337,0.79389771900029,0.854790018721007,-7.32660909378674
"4265","10931222","Adgre1","316137","adhesion G protein-coupled receptor E1",0.0459048397281556,9.56375021809768,0.263685682773239,0.794670691033341,0.855415954852383,-7.3268889597375
"817","10748098","Lyzl6","287751","lysozyme-like 6",-0.0257617698914743,6.01099123828213,-0.263318187224329,0.794949993613563,0.855510311352687,-7.32698980289251
"1637","10792024","Mfhas1","306508","malignant fibrous histiocytoma amplified sequence 1",0.0343114188137656,6.71859350203418,0.262546484092095,0.795536592449515,0.855935249143079,-7.32720110858052
"2771","10851484","Jph2","296345","junctophilin 2",0.0328536890885704,6.43385701873147,0.262090452471034,0.795883296649307,0.856101936443977,-7.32732568838061
"1699","10794944","Cdkal1","361243","CDK5 regulatory subunit associated protein 1-like 1",0.0311390596368337,8.42793093480112,0.261728671283757,0.796158376509057,0.856191518365799,-7.32742436760116
"3643","10897868","Sgsm3","362963","small G protein signaling modulator 3",0.0195466182061361,7.39861225653783,0.261084554656565,0.79664819714472,0.856511934502415,-7.32759972135566
"2960","10861560","N5","64825","DNA binding protein N5",0.0591285219299333,8.64961964654584,0.259668641299274,0.797725235683132,0.857256969689336,-7.32798367966489
"3523","10891339","Pomt2","688673","protein-O-mannosyltransferase 2",-0.0227294428890392,9.31376504843568,-0.259754160428481,0.797660172333137,0.857256969689336,-7.32796054798796
"990","10757249","Nxpe5l1","304353","neurexophilin and PC-esterase domain family, member 5-like 1",0.0394082882683815,6.45963030793496,0.256923708709887,0.799814393064831,0.859295174642938,-7.3287221245532
"2223","10821685","Card6","294770","caspase recruitment domain family, member 6",-0.0217762414563563,10.4717226119314,-0.254755188968599,0.801465935405031,0.860862352177107,-7.32929998940426
"2937","10860269","Tmem60","296761","transmembrane protein 60",-0.0378975526721161,7.68504778287353,-0.253878155561766,0.802134154597177,0.861372832841424,-7.32953231815081
"1231","10769509","Tiprl","360869","TOR signaling pathway regulator",-0.0280314402529296,9.11779843591308,-0.253119965428834,0.802711951521656,0.861785991244029,-7.32973252333611
"915","10753470","C2cd2","304055","C2 calcium-dependent domain containing 2",0.0281537144150921,9.48497465441579,0.252705963479425,0.803027500582997,0.861909055717702,-7.32984159216531
"1904","10806731","Cc2d1a","288908","coiled-coil and C2 domain containing 1A",0.0247052439508462,9.19129871566806,0.25233560947624,0.803309810779884,0.861909055717702,-7.32993901159404
"2059","10814286","Fabp4","79451","fatty acid binding protein 4",-0.0468461493287835,6.98739728950893,-0.252209666098235,0.80340582008095,0.861909055717702,-7.32997210790289
"905","10752758","Btg3","54230","BTG anti-proliferation factor 3",-0.0469487918244553,7.84521251538862,-0.250778596278875,0.804496978535811,0.862665028148898,-7.33034702142842
"1813","10800323","Taf4b","291773","TATA-box binding protein associated factor 4b",-0.0245085364416777,8.54576023719841,-0.25081574265823,0.804468650071737,0.862665028148898,-7.33033731657388
"1551","10786798","Ercc6","306274","ERCC excision repair 6, chromatin remodeling factor",-0.0216246982767352,8.9312487129348,-0.250009711157151,0.805083405401351,0.862870865506919,-7.33054757936754
"2358","10828322","RGD1624210","686977","similar to butyrophilin-like 7",0.0232904476854463,5.87768030273376,0.249766635782269,0.805268822961878,0.862870865506919,-7.33061085642666
"3441","10887092","Mir134","100314191","microRNA 134",0.0275037814773569,6.402092448191,0.250029363937198,0.805068414802621,0.862870865506919,-7.33054246070898
"2760","10850949","E2f1","399489","E2F transcription factor 1",0.0250122009564899,7.86763593910579,0.248428518955436,0.806289747153268,0.863757482911492,-7.33095809787812
"3700","10901166","Angptl4","362850","angiopoietin-like 4",0.0418009882349848,6.39138442639795,0.245266939761168,0.808703299951136,0.866135204170315,-7.33177116236364
"2742","10850228","Jag1","29146","jagged canonical Notch ligand 1",0.038632042455637,10.0983033582388,0.243846029354299,0.809788663691292,0.867089612549276,-7.3321332066801
"231","10714818","Papss2","294103","3'-phosphoadenosine 5'-phosphosulfate synthase 2",-0.0237622524104939,6.45167232915684,-0.242645907477255,0.810705684481715,0.867863351445174,-7.33243736556229
"4097","10921951","Cd2ap","316258","CD2-associated protein",0.0200277342961908,11.5736597364538,0.24235997344828,0.810924209759191,0.867889156644696,-7.33250961260278
"3077","10866459","Plbd1","297694","phospholipase B domain containing 1",0.0465656513605861,9.12257924538428,0.241867751723908,0.811300427647441,0.868083679055172,-7.33263378402778
"3656","10898454","Zbed4","315211","zinc finger, BED-type containing 4",0.0232982728571898,9.01826722421599,0.24105782563648,0.811919577198122,0.868537980496625,-7.33283755557697
"3916","10912433","Nmnat3","363118","nicotinamide nucleotide adenylyltransferase 3",0.0226319127466388,7.06370480381843,0.237951171394399,0.814295634403333,0.870871037847742,-7.33361286416494
"1432","10780598","Mcpt2","29266","mast cell protease 2",-0.0690771707072484,6.45378190196342,-0.237477159679139,0.814658334192961,0.871050252416139,-7.33373028101345
"1407","10779068","Synpo2l","305675","synaptopodin 2-like",0.0250008811019304,6.33450270405636,0.236115935175633,0.815700140243068,0.871955322328797,-7.33406617380965
"2563","10839320","Sqor","691966","sulfide quinone oxidoreductase",0.0356984425369857,8.10542252969053,0.2358100412114,0.815934302870363,0.871996822603136,-7.3341413912898
"2973","10861988","Klrg2","689885","killer cell lectin like receptor G2",0.0261300596570742,7.62773416467201,0.234786235003355,0.816718157626212,0.872625623658069,-7.3343924335961
"4061","10920195","Rbm6","315997","RNA binding motif protein 6",0.0331673736205342,9.43050012606159,0.232798305648365,0.818240734467581,0.873987767176099,-7.3348767808286
"4351","10936482","Timp1","116510","TIMP metallopeptidase inhibitor 1",-0.0779427440895528,9.98775309065476,-0.232610516065112,0.818384602776902,0.873987767176099,-7.33492232289089
"1298","10772760","Tmem156","498365","transmembrane protein 156",0.0258005363722411,8.62540171070961,0.231877720956525,0.818946070530536,0.87437820111177,-7.33509968809818
"247","10715875","As3mt","140925","arsenite methyltransferase",0.0182935267392788,7.82012539866728,0.231598265533517,0.81916021564078,0.874397705074233,-7.33516718066463
"2933","10859880","Insig1","64194","insulin induced gene 1",0.0295742220560395,10.8503454784178,0.230232463107246,0.820207030653223,0.875305805602674,-7.3354958770917
"1421","10779792","LOC103690352","103690352","olfactory receptor 11H7-like",-0.0235394605944164,4.50472742693396,-0.228614158316999,0.821447821070615,0.876420428599241,-7.33588283773099
"1375","10777918","Drg1","305470","developmentally regulated GTP binding protein 1",-0.0252495522522089,9.93872636085888,-0.22743207482261,0.822354454701272,0.87701984244418,-7.33616377518255
"2294","10825042","Tars2","310672","threonyl-tRNA synthetase 2, mitochondrial",-0.028465235313833,8.72010970531552,-0.227369354136681,0.822402567309887,0.87701984244418,-7.3361786410854
"1537","10786139","Zmiz1","361103","zinc finger, MIZ-type containing 1",-0.0263481832411809,9.9867473135923,-0.2263022544356,0.823221242050997,0.877683215790698,-7.33643093730401
"1346","10775873","Ereg","59325","epiregulin",-0.0671395469745075,10.1382328746727,-0.225169954309926,0.824090164542309,0.877980547617391,-7.33669735762191
"1510","10784172","Ska3","361047","spindle and kinetochore associated complex subunit 3",0.0197900514436178,8.57068826250837,0.225319837966333,0.82397513109792,0.877980547617391,-7.33666216766505
"3309","10880113","Zcchc17","500555","zinc finger CCHC-type containing 17",0.0268845368999502,7.96805101381886,0.225213008815657,0.82405712044288,0.877980547617391,-7.33668725159208
"89","10706586","Napsa","60575","napsin A aspartic peptidase",-0.0321076228433252,10.4742970848049,-0.223020078767331,0.825740607408134,0.879529007747533,-7.33719954526184
"304","10718658","Aurkc","292554","aurora kinase C",-0.0233762795698791,6.4982898387369,-0.222430326000252,0.826193501159804,0.879586660351661,-7.33733646716908
"982","10756767","Rbak","288489","RB-associated KRAB zinc finger",0.0187523684710209,7.44975354516615,0.2221798705966,0.826385854282004,0.879586660351661,-7.3373945058338
"2682","10846299","Ttc30a","100362431","tetratricopeptide repeat domain 30A",-0.0245657984353311,5.75284332005555,-0.2226592468609,0.826017696665579,0.879586660351661,-7.33728336184035
"1812","10800314","Hrh4","170704","histamine receptor H4",-0.0232168984724703,5.10551324759574,-0.220065979643209,0.82800979609926,0.881096124835864,-7.33788177070421
"2786","10852019","Nfatc2","311658","nuclear factor of activated T-cells 2",-0.0253861665889765,9.33763007970817,-0.219820049756274,0.828198776839446,0.881096124835864,-7.33793815801313
"103","10707707","Mtmr10","309255","myotubularin related protein 10",-0.0385183444792094,7.59911094174905,-0.218106986292111,0.829515448053842,0.881784658223508,-7.338329191781
"3785","10906092","Tubgcp6","362980","tubulin, gamma complex associated protein 6",0.0218123316259273,7.26010485501228,0.218447412521303,0.829253753216978,0.881784658223508,-7.33825172654346
"4181","10926624","LOC103690502","103690502","Friend virus susceptibility protein 1-like",0.0207363508250724,7.51696032395082,0.217950040769436,0.829636103167279,0.881784658223508,-7.33836486481201
"4378","10938280","Mageb1","302748","melanoma antigen family B, 1",-0.0219212033082528,6.25598552094787,-0.218459958893126,0.829244108871068,0.881784658223508,-7.33824886927297
"3781","10905773","Nfam1","362966","NFAT activating protein with ITAM motif 1",0.0308009639723217,10.1248194478769,0.217412923623834,0.830049055741809,0.882013564587344,-7.33848675577705
"2061","10814379","Pex2","29534","peroxisomal biogenesis factor 2",-0.0231463223594659,6.81928592175572,-0.216768815531716,0.830544332873762,0.882329819597447,-7.33863253203877
"2620","10842493","Mocs3","311655","molybdenum cofactor synthesis 3",-0.0220837248426911,7.29808453938435,-0.215631056716496,0.831419371959518,0.883049268719317,-7.33888898073958
"1035","10759553","Lrrc8e","304203","leucine rich repeat containing 8 VRAC subunit E",0.0263085467622117,6.07251493943849,0.215093449563692,0.831832918570533,0.883278341698111,-7.33900968902511
"1147","10765639","Slamf1","498286","signaling lymphocytic activation molecule family member 1",-0.0481126430849148,9.72005230847473,-0.214500786289199,0.832288874320087,0.883401622140321,-7.33914241139053
"3953","10914923","Cep57","315423","centrosomal protein 57",0.0392982401023252,8.03817699479648,0.214428087710986,0.83234480795748,0.883401622140321,-7.339158666575
"2334","10826985","Dapp1","362046","dual adaptor of phosphotyrosine and 3-phosphoinositides 1",-0.0230728646603797,11.9711839361704,-0.214118110800273,0.832583311665286,0.883444711973814,-7.33922791492763
"2105","10816483","Mef2d","81518","myocyte enhancer factor 2D",0.0217634742663346,9.14698036493024,0.213005502533646,0.833439515602501,0.884143060277938,-7.33947564846822
"3612","10896772","Sqle","29230","squalene epoxidase",-0.0433511299992544,7.94131066817204,-0.211606465143772,0.834516441472073,0.885075170998178,-7.339785334711
"2069","10814817","Ttc14","310314","tetratricopeptide repeat domain 14",-0.0197791977534898,9.07311287680376,-0.210427249909851,0.835424415913531,0.885827694213302,-7.34004478385661
"3295","10879225","Szt2","362573","SZT2 subunit of KICSTOR complex",0.0239697440884061,9.06419025680621,0.209332676183306,0.836267429040595,0.886510995781814,-7.34028431844304
"878","10751196","Qtrt2","288364","queuine tRNA-ribosyltransferase accessory subunit 2",0.0256467558866174,7.61145063353744,0.208458207379624,0.836941068265373,0.887014465512019,-7.34047479183791
"4314","10934312","Foxo4","302415","forkhead box O4",-0.019656373190525,8.27959002551084,-0.208196381156343,0.837142788788224,0.88701766179697,-7.34053166736289
"3638","10897741","Tab1","315139","TGF-beta activated kinase 1/MAP3K7 binding protein 1",0.0245594634051276,8.3296278040648,0.206516384877345,0.838437392834002,0.888178576556949,-7.34089491302466
"4235","10929600","Pde6d","363272","phosphodiesterase 6D",0.0414453291789538,8.35883122075748,0.204988448060051,0.839615228431598,0.889215273954603,-7.34122273585905
"3900","10911593","Myo5a","25017","myosin VA",-0.0217831759278297,9.21492724142202,-0.203157272823836,0.841027329070485,0.890077287095933,-7.34161242536754
"4192","10927379","Sema4c","301346","semaphorin 4C",0.0279204857457609,6.47223268247239,0.203247308268091,0.840957885839028,0.890077287095933,-7.34159334647086
"4197","10927562","Aff3","363220","AF4/FMR2 family, member 3",0.0332901250765651,9.71573842447754,0.2032845847021,0.840929135373078,0.890077287095933,-7.34158544497024
"1080","10762142","Hectd4","304503","HECT domain E3 ubiquitin protein ligase 4",-0.0204413433480557,9.5966857201974,-0.202190574350084,0.841773015399421,0.890444251360904,-7.34181674242636
"2709","10848140","LOC103691873","103691873","putative olfactory receptor GPCRLTM7",-0.0229681168716294,4.49348987322041,-0.202333469413377,0.841662780195473,0.890444251360904,-7.34178660189831
"1543","10786577","Glt8d1","306253","glycosyltransferase 8 domain containing 1",0.0225555655960799,6.44805506209006,0.199895329506506,0.843544118279419,0.89210635963026,-7.34229796681856
"979","10756692","Aimp2","288480","aminoacyl tRNA synthetase complex-interacting multifunctional protein 2",-0.0189667169090555,9.58124806475183,-0.199249164184965,0.844042879247314,0.892422409512081,-7.34243245563228
"2504","10836642","Ssb","81783","small RNA binding exonuclease protection factor La",0.0201394155656907,9.18648112130509,0.197839046447219,0.845131551674959,0.893361886497044,-7.34272444260592
"2659","10844803","Zbtb26","311910","zinc finger and BTB domain containing 26",0.0235908842581143,7.08434186079421,0.196669109325216,0.846035035689211,0.894105208171553,-7.34296512843678
"2036","10812969","RGD1560402","499525","similar to Phosphoglycerate kinase 1",0.0197925278361346,7.69524914401309,0.195897072219222,0.846631360697998,0.894358723555744,-7.34312317725057
"3732","10903061","Shmt2","299857","serine hydroxymethyltransferase 2",0.0291857518675016,11.1203562972509,0.195839776987974,0.846675619566885,0.894358723555744,-7.34313488185018
"926","10754000","Cd200r1","64357","CD200 receptor 1",-0.03554261518196,8.59218224507232,-0.195535714753251,0.846910507335069,0.894395198661876,-7.34319694035092
"1356","10776582","Slc10a4","305309","solute carrier family 10, member 4",0.0299280120865193,6.64678660161956,0.194714255139177,0.847545157113884,0.894853732581925,-7.3433641182872
"1410","10779162","Dnajc9","364240","DnaJ heat shock protein family (Hsp40) member C9",-0.0183747557818705,8.48607859515936,-0.193589422617061,0.848414361497231,0.895559638146994,-7.34359189919625
"1224","10769231","Faslg","25385","Fas ligand",0.0440501382532394,8.06971412084744,0.19330686732643,0.848632734792752,0.895578375440862,-7.3436489106079
"578","10734772","Myh10","79433","myosin heavy chain 10",0.0200250265010489,6.46754591804843,0.192996497156249,0.848872619255757,0.895619799659111,-7.34371143863111
"433","10726308","Eef1akmt2","361664","EEF1A lysine methyltransferase 2",-0.0237152801635725,6.99653462684878,-0.191793482650084,0.849802568668363,0.896389098897819,-7.3439528552021
"219","10714167","Olr361","365413","olfactory receptor 361",-0.0192848753871679,5.00114536453837,-0.191343505307724,0.850150466155088,0.89654421944633,-7.34404276850911
"3449","10887538","Pld4","362792","phospholipase D family, member 4",0.0479419947928115,9.95504867637554,0.190793687625494,0.8505755972215,0.896568941203489,-7.34415234599742
"3721","10902100","Mettl25","314798","methyltransferase like 25",0.0179642076911524,7.44159950621985,0.19083616024996,0.850542754792369,0.896568941203489,-7.34414389249206
"87","10706483","Klk1c9","292868","kallikrein 1-related peptidase C9",-0.0201951052121707,5.39724545761643,-0.188357210609719,0.852460094874714,0.898044340735087,-7.34463414938482
"882","10751396","Eaf2","266787","ELL associated factor 2",-0.0371561188358909,7.15937702126271,-0.188653008197426,0.852231261143577,0.898044340735087,-7.34457598570611
"3922","10912837","Dusp7","300980","dual specificity phosphatase 7",-0.0219004521664239,11.1219635785001,-0.18820373122478,0.852578834237298,0.898044340735087,-7.34466429271615
"1974","10810778","Dpep2","291984","dipeptidase 2",-0.0230501793913565,8.97765181667602,-0.187916278961486,0.852801231410472,0.898066689553279,-7.34472068242722
"41","10703757","Tarm1","499065","T cell-interacting, activating receptor on myeloid cells 1",-0.060196211864195,7.6036462575792,-0.186398613628654,0.853975632696868,0.898334694285859,-7.3450169799639
"1394","10778568","Pno1","289809","partner of NOB1 homolog",-0.0219245456760397,9.07062936055567,-0.186523034842945,0.853879339817963,0.898334694285859,-7.3449927790078
"1644","10792278","Nsd3","290831","nuclear receptor binding SET domain protein 3",0.0170094554209772,10.5195084432699,0.186593585613131,0.853824739744729,0.898334694285859,-7.34497904914901
"2094","10816014","RGD1560010","310537","RGD1560010",-0.0205278164871707,9.29230625075285,-0.186287114142948,0.854061927094351,0.898334694285859,-7.34503865386356
"2102","10816394","mrpl24","295224","mitochondrial ribosomal protein L24",0.0202803791216049,8.67124590542941,0.186550364384607,0.853858189074,0.898334694285859,-7.34498746102999
"1772","10798473","H2bc9","100359692","H2B clustered histone 9",0.0182608126694266,7.90551652021098,0.18554006636833,0.854640148871931,0.89873112475013,-7.34518353583717
"3244","10876069","Aqp3","65133","aquaporin 3 (Gill blood group)",0.0171257668969416,7.10601438934727,0.184725745682074,0.855270536107336,0.899182212242852,-7.34534080374627
"60","10704996","Ethe1","292710","ETHE1, persulfide dioxygenase",0.0190354043853045,9.07209482387812,0.184313939204092,0.855589364261801,0.89930560915109,-7.34542007251649
"919","10753784","Ift57","303968","intraflagellar transport 57",-0.0198395795733362,6.07278302121766,-0.184022626161486,0.855814919490924,0.899330932346395,-7.34547604098311
"3730","10903000","Mbd6","362892","methyl-CpG binding domain protein 6",-0.0155152777919447,9.49270471368467,-0.181166130540158,0.858027289028149,0.901443591014747,-7.34602017001213
"2864","10856502","Gcfc2","312474","GC-rich sequence DNA-binding factor 2",0.0149698136449432,7.23073094831598,0.180291563233724,0.858704886278311,0.901943202905031,-7.34618506830794
"2827","10854446","Cald1","25687","caldesmon 1",0.0346360682538789,7.95375459725476,0.178336100209832,0.860220343995483,0.903322421923273,-7.34655089022359
"2617","10842469","Cebpb","24253","CCAAT/enhancer binding protein beta",-0.0227562929146927,9.63158477836574,-0.17749187974381,0.860874775031318,0.903498954311201,-7.34670759527541
"3160","10871582","Ppih","366461","peptidylprolyl isomerase H",-0.0186747757231807,8.94786640775864,-0.177335973387681,0.860995643288497,0.903498954311201,-7.3467364536822
"4031","10918867","LOC100363141","100363141","dynein light chain 1-like",-0.0219818831486718,4.41050189509021,-0.17776078619655,0.860666310339154,0.903498954311201,-7.34665776104176
"1414","10779553","Ptger2","81752","prostaglandin E receptor 2",0.0265874237193167,9.53258033137636,0.17688315410255,0.86134671666272,0.903654933767892,-7.34682012759045
"3312","10880293","Map3k6","313022","mitogen-activated protein kinase kinase kinase 6",0.0406598820950723,7.59468761774119,0.171721879489287,0.865350345749927,0.907641904000863,-7.34775877975981
"2471","10834719","Rxra","25271","retinoid X receptor alpha",-0.0191393946888851,9.38943064101474,-0.168565273394872,0.867800782108486,0.909998283141245,-7.34831919599963
"278","10717413","Echdc1","361465","ethylmalonyl-CoA decarboxylase 1",0.030277875607803,8.0403309546706,0.162492178970374,0.872519075868911,0.913184449630354,-7.34936823378443
"491","10729777","Ch25h","309527","cholesterol 25-hydroxylase",0.0326234059121822,6.19469218166933,0.163745676487158,0.871544806056154,0.913184449630354,-7.34915485429355
"988","10757195","Zkscan1","498160","zinc finger with KRAB and SCAN domains 1",-0.0166085148621171,9.01736009435511,-0.163007189138693,0.872118763535033,0.913184449630354,-7.34928076292871
"1215","10768726","Npl","304860","N-acetylneuraminate pyruvate lyase",0.0212824328786789,6.82690769666654,0.163331774593693,0.871866484537073,0.913184449630354,-7.34922549254455
"1606","10790216","Sh3bp5","117186","SH3-domain binding protein 5",-0.0163389127080844,8.8853502006779,-0.163506344651119,0.871730808467237,0.913184449630354,-7.34919572142174
"2932","10859857","Rbm33","362297","RNA binding motif protein 33",0.0188621671358824,9.70103166187945,0.162333252824465,0.872642614689669,0.913184449630354,-7.34939517053101
"2952","10861005","Ica1","81024","islet cell autoantigen 1",0.0170112373574236,5.66511306303115,0.163476561471978,0.871753955704861,0.913184449630354,-7.3492008028799
"3992","10916963","Tmprss4","367074","transmembrane serine protease 4",0.0207948958443787,5.96079541396249,0.16262669377637,0.872414515443395,0.913184449630354,-7.34934541402741
"4212","10928446","Wdr12","363237","WD repeat domain 12",-0.0182097097990805,9.4412543849565,-0.16228477268278,0.872680300654814,0.913184449630354,-7.34940338230517
"717","10742940","Olr1425","287316","olfactory receptor 1425",-0.020507284196329,6.63996837840307,-0.161787284344822,0.873067040399207,0.913375033593171,-7.34948750765163
"800","10747214","Krt31","450228","keratin 31",-0.017641537831639,6.28271384043755,-0.160747576231946,0.873875398609479,0.914006508761179,-7.34966249061863
"2013","10812339","Lysmd3","315923","LysM domain containing 3",-0.0137746095746074,8.89775240028473,-0.15996828162797,0.87448138190342,0.914219990993819,-7.34979290816933
"3076","10866417","Hebp1","362454","heme binding protein 1",0.0170025786019785,6.93993776320273,0.159958351297575,0.874489104288443,0.914219990993819,-7.34979456596399
"320","10719661","Irgc","308428","immunity related GTPase cinema",-0.0142907140826711,7.45831063897206,-0.158747967921978,0.875430462692628,0.914989835040949,-7.34999586162905
"369","10722918","Rlbp1","293049","retinaldehyde binding protein 1",-0.0155829458808885,5.93661278020234,-0.15729788904691,0.876558490290273,0.915954377494331,-7.35023501226776
"1297","10772729","Rfc1","89809","replication factor C subunit 1",0.0139314849538614,9.38665542002219,0.156990535840739,0.876797617444881,0.915989834840616,-7.35028542054813
"3181","10872572","Sfn","313017","stratifin",0.0150286729326066,8.15234210615869,0.156562771166436,0.87713044733138,0.916123143866935,-7.35035541353324
"435","10726346","Uros","309070","uroporphyrinogen III synthase",-0.0172279438412692,6.37057868761344,-0.15474189528646,0.878547472652877,0.916327219278138,-7.35065122273467
"1692","10794752","LOC102550385","102550385","LYR motif-containing protein 4-like",-0.0185660457069048,8.57520039875487,-0.155152398915937,0.878227977580468,0.916327219278138,-7.35058483604934
"2099","10816278","Fcrl1","680665","Fc receptor-like 1",-0.0146470433816379,9.26835497225008,-0.155188208321877,0.878200108121621,0.916327219278138,-7.3505790366282
"2731","10849905","Pced1a","296158","PC-esterase domain containing 1A",-0.0148054756282114,9.20317708746684,-0.155858946576031,0.87767812133075,0.916327219278138,-7.35047016220025
"3359","10882733","Epas1","29452","endothelial PAS domain protein 1",0.0177424712356844,6.99467310854172,0.154729064315411,0.878557459343734,0.916327219278138,-7.35065329493258
"4286","10932238","Cask","29647","calcium/calmodulin dependent serine protein kinase",-0.0154146838728906,8.18488685312947,-0.155305431414181,0.878108877803628,0.916327219278138,-7.35056004272154
"3044","10865597","Lag3","297596","lymphocyte activating 3",-0.0144309244042278,7.24045411354771,-0.150717339844616,0.881680902882493,0.919370135591556,-7.35129278095866
"2255","10823353","P2ry14","171108","purinergic receptor P2Y14",0.02451241056903,6.22848601851064,0.148947056745866,0.883059840309782,0.920081719083469,-7.35156964182976
"2576","10840061","Mir103a2","100314020","microRNA 103a-2",-0.0173654013719409,6.44952730584471,-0.148761951561756,0.883204047504121,0.920081719083469,-7.35159840260101
"2850","10855676","Ggct","362368","gamma-glutamyl cyclotransferase",-0.036532690633746,7.94579172297408,-0.149172959107734,0.88288385549916,0.920081719083469,-7.35153449383376
"3435","10886714","Ccnk","500715","cyclin K",-0.0129085159683733,9.77261607431467,-0.149013894635473,0.883007770914125,0.920081719083469,-7.35155924810412
"3660","10898676","Lrrk2","300160","leucine-rich repeat kinase 2",-0.0183950224566658,8.65357953202594,-0.14851829891607,0.883393872758008,0.920081719083469,-7.35163620579742
"776","10745782","Pigw","378774","phosphatidylinositol glycan anchor biosynthesis, class W",0.0150371611308184,7.5198934204574,0.147517190809856,0.884173892929293,0.920679323078229,-7.35179088076433
"1116","10763889","Nuak2","289419","NUAK family kinase 2",-0.0171548525427756,10.3425307752501,-0.146534173585845,0.884939934947081,0.921262096456103,-7.35194174484775
"106","10707837","Lins1","308704","lines homolog 1",0.0157092303187314,7.20362245232707,0.143902802871274,0.886991066796745,0.923182122215125,-7.35234062895658
"2689","10847042","Olr542","366105","olfactory receptor 542",-0.0163491390540678,5.09312952678942,-0.14351917727927,0.887290168137521,0.923278160971071,-7.35239817953423
"4182","10926627","Supt3h","685697","SPT3 homolog, SAGA and STAGA complex component",-0.0173461119790819,7.93549900388282,-0.142807108125553,0.887845392764369,0.923640604357992,-7.35250459601397
"1068","10761287","Castor2","304410","cytosolic arginine sensor for mTORC1 subunit 2",0.0204606178253961,8.85805293722236,0.142059288428045,0.888428557011512,0.923816696598973,-7.35261578661432
"2349","10827789","RT1-S2","24994","RT1 class Ib, locus S2",0.0181592467874765,6.57644586774807,0.142318638904415,0.888226303128066,0.923816696598973,-7.3525772907233
"4104","10922492","Arid5a","316327","AT-rich interaction domain 5A",-0.0189195237170061,10.4495200671198,-0.141131026145503,0.889152524159021,0.924354184407515,-7.35275299610125
"1157","10766039","LOC689766","689766","hypothetical protein LOC689766",0.0143510723847848,5.30040941183092,0.139767144111938,0.890216418525426,0.924909845653879,-7.35295296739855
"2831","10854718","Ssbp1","54304","single stranded DNA binding protein 1",0.0183781580968887,8.34575322265494,0.139648978271007,0.890308603668172,0.924909845653879,-7.35297020154603
"3768","10905326","Mfng","315119","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase",-0.011757629987228,10.2408553497464,-0.140057579836515,0.889989846641939,0.924909845653879,-7.35291054636057
"3711","10901563","Chpt1","362866","choline phosphotransferase 1",0.0166034894611187,6.4504727355938,0.1388085307064,0.890964310970739,0.925375682683429,-7.35309235867163
"2684","10846340","Fkbp7","295672","FKBP prolyl isomerase 7",-0.0212021604389232,7.48553102135065,-0.138483177992849,0.891218168883613,0.925419707925986,-7.35313945033508
"3392","10884356","Dock4","366608","dedicator of cytokinesis 4",-0.0144587614519729,8.06786354191514,-0.138222832011281,0.891421313638382,0.925419707925986,-7.35317705345847
"3821","10907811","Msantd4","500941","Myb/SANT DNA binding domain containing 4 with coiled-coils",-0.012688438310045,8.5399017078994,-0.137022313138956,0.892358162598518,0.926176897893463,-7.35334953690062
"1639","10792035","Dusp4","60587","dual specificity phosphatase 4",-0.0210386295733782,6.62962670956394,-0.136524136178083,0.89274697247762,0.926365059307321,-7.35342067110222
"2371","10828863","Fgd2","309653","FYVE, RhoGEF and PH domain containing 2",0.0165938478564538,9.51592772372824,0.13574757696861,0.893353105310287,0.926778587521524,-7.35353103945381
"1580","10788569","Rbpms","498642","RNA binding protein, mRNA processing factor",0.00928200336367091,10.2190987309589,0.133721597695232,0.89493477049911,0.927923631988653,-7.35381602290697
"3240","10875880","Orc3","313138","origin recognition complex, subunit 3",-0.0203684344264747,8.85466631166874,-0.133535014882476,0.895080456842101,0.927923631988653,-7.35384205337754
"3609","10896551","Deptor","314979","DEP domain containing MTOR-interacting protein",0.0192329791720507,8.32532272347607,0.133614444879979,0.895018436377713,0.927923631988653,-7.353830976405
"1017","10758344","Vps37b","288659","VPS37B subunit of ESCRT-I",-0.0151818970552267,9.82089617381269,-0.132968005895697,0.895523208331522,0.92816707731412,-7.35392093505738
"196","10712720","Unc93b1","361689","unc-93 homolog B1, TLR signaling regulator",0.0148214478980861,10.374236524765,0.131396095194409,0.896750824304259,0.929223695379343,-7.35413786548953
